timestamp,WEST,EAST,NORTH,SOUTH,CENTER,wait_W,wait_E,wait_N,wait_S,current_phase,signal_state,remaining_time,predicted_green
2026-03-27_13-38-59,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,10,10
2026-03-27_13-39-00,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,8,10
2026-03-27_13-39-01,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,7,10
2026-03-27_13-39-02,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-27_13-39-03,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,5,10
2026-03-27_13-39-04,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,4,10
2026-03-27_13-39-05,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,3,10
2026-03-27_13-39-06,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,2,10
2026-03-27_13-39-07,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,1,10
2026-03-27_13-39-08,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,0,10
2026-03-27_13-39-09,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,3,10
2026-03-27_13-39-10,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,2,10
2026-03-27_13-39-11,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,1,10
2026-03-27_13-39-12,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,0,10
2026-03-27_13-39-13,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,2,10
2026-03-27_13-39-16,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,10,10
2026-03-27_13-39-17,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,8,10
2026-03-27_13-39-18,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,8,10
2026-03-27_13-39-19,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,6,10
2026-03-27_13-39-20,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,5,10
2026-03-27_13-39-21,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,4,10
2026-03-27_13-39-22,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,3,10
2026-03-27_13-39-23,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,2,10
2026-03-27_13-39-24,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,1,10
2026-03-27_13-39-25,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,0,10
2026-03-27_13-39-26,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,0,10
2026-03-27_13-39-27,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,YELLOW,2,10
2026-03-27_13-39-28,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,YELLOW,1,10
2026-03-27_13-39-31,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,ALL_RED,3,10
2026-03-27_13-39-32,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,ALL_RED,2,10
2026-03-27_13-39-33,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,ALL_RED,1,10
2026-03-27_13-39-34,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,10,10
2026-03-27_13-39-35,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,9,10
2026-03-27_13-39-36,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,8,10
2026-03-27_13-39-37,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,7,10
2026-03-27_13-39-38,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-27_13-39-39,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,5,10
2026-03-28_01-25-12,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,10,10
2026-03-28_01-25-13,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,8,10
2026-03-28_01-25-14,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,7,10
2026-03-28_01-25-15,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-28_01-25-16,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,5,10
2026-03-28_01-25-17,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,4,10
2026-03-28_01-25-18,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,3,10
2026-03-28_01-25-19,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,2,10
2026-03-28_01-25-41,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,0,10
2026-03-28_01-25-42,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,0,10
2026-03-28_01-25-43,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,9,10
2026-03-28_01-25-44,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,8,10
2026-03-28_01-25-45,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,7,10
2026-03-28_01-25-46,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-28_01-25-48,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,3,10
2026-03-28_01-25-52,0,1,0,0,0,0.00,3.99,0.00,0.00,NS,YELLOW,3,10
2026-03-28_01-25-53,0,0,0,0,0,0.00,3.99,0.00,0.00,NS,YELLOW,2,10
2026-03-28_01-25-54,0,1,1,0,0,0.00,4.78,0.00,0.00,NS,YELLOW,1,10
2026-03-28_01-25-55,0,1,0,0,0,0.00,5.03,0.00,0.00,NS,YELLOW,0,10
2026-03-28_01-25-56,0,1,0,0,0,0.00,6.53,0.00,0.00,NS,ALL_RED,3,10
2026-03-28_01-25-57,0,1,0,0,0,0.00,7.02,0.00,0.00,NS,ALL_RED,2,10
2026-03-28_01-25-58,0,1,0,0,0,0.00,8.00,0.00,0.00,NS,ALL_RED,1,10
2026-03-28_01-25-59,0,1,0,0,0,0.00,8.95,0.00,0.00,NS,ALL_RED,0,10
2026-03-28_01-26-00,0,1,0,0,0,0.00,9.94,0.00,0.00,EW,GREEN,10,10
2026-03-28_01-26-01,0,1,0,0,0,0.00,8.89,0.00,0.00,EW,GREEN,8,10
2026-03-28_01-26-02,0,1,0,0,0,0.00,7.87,0.00,0.00,EW,GREEN,7,10
2026-03-28_01-26-03,0,0,0,0,0,0.00,7.87,0.00,0.00,EW,GREEN,6,10
2026-03-28_01-26-05,0,0,0,0,0,0.00,7.87,0.00,0.00,EW,GREEN,5,10
2026-03-28_01-26-07,0,0,0,0,0,0.00,7.87,0.00,0.00,EW,GREEN,3,10
2026-03-28_01-26-08,0,1,0,1,0,0.00,7.56,0.00,0.96,EW,GREEN,1,10
2026-03-28_01-26-09,0,0,0,0,0,0.00,6.51,0.00,1.22,EW,GREEN,0,10
2026-03-28_01-26-10,0,0,0,0,0,0.00,6.51,0.00,1.22,EW,YELLOW,3,10
2026-03-28_01-26-11,0,1,0,0,0,0.00,6.01,0.00,1.22,EW,YELLOW,1,10
2026-03-28_01-26-12,0,0,0,0,0,0.00,5.27,0.00,1.22,EW,YELLOW,0,10
2026-03-28_01-26-13,0,1,0,0,0,0.00,4.29,0.49,1.22,EW,YELLOW,0,10
2026-03-28_01-26-14,1,1,1,0,0,0.00,3.30,0.75,1.22,EW,ALL_RED,2,10
2026-03-28_01-26-15,0,1,0,0,0,0.00,2.80,0.75,1.22,EW,ALL_RED,1,10
2026-03-28_01-26-16,0,0,0,0,0,0.00,2.54,0.75,1.22,EW,ALL_RED,0,10
2026-03-28_01-26-17,0,1,0,1,1,0.00,2.83,0.75,0.93,NS,GREEN,9,10
2026-03-28_01-26-18,0,0,0,1,1,0.00,3.32,0.75,0.00,NS,GREEN,8,10
2026-03-28_01-26-19,0,1,0,0,0,0.00,4.33,0.75,0.00,NS,GREEN,7,10
2026-03-28_01-26-20,0,1,0,1,0,0.00,5.50,0.75,0.00,NS,GREEN,6,10
2026-03-28_01-26-21,1,1,0,1,0,1.25,6.75,0.75,0.00,NS,GREEN,4,10
2026-03-28_01-26-22,1,1,0,1,0,1.94,7.43,0.75,0.00,NS,GREEN,4,10
2026-03-28_01-26-23,1,1,0,1,0,2.51,8.00,0.75,0.00,NS,GREEN,3,10
2026-03-28_01-26-24,0,0,0,1,1,2.77,8.26,0.75,0.00,NS,GREEN,2,10
2026-03-28_01-26-25,0,1,0,1,0,2.77,8.51,0.75,0.00,NS,GREEN,1,10
2026-03-28_01-26-26,0,1,0,2,0,2.77,9.74,0.75,0.00,NS,GREEN,0,10
2026-03-28_01-26-27,0,1,0,1,0,3.52,10.75,0.75,0.00,NS,YELLOW,2,10
2026-03-28_01-26-28,0,0,0,0,0,3.52,10.75,0.75,0.00,NS,YELLOW,1,10
2026-03-28_01-26-29,0,0,0,0,0,3.52,10.75,0.75,0.00,NS,YELLOW,0,10
2026-03-28_01-26-30,0,0,0,0,0,3.52,10.75,0.75,0.00,NS,ALL_RED,2,10
2026-03-28_01-26-31,0,0,0,0,0,3.52,10.75,0.75,0.00,NS,ALL_RED,1,10
2026-03-28_01-26-32,0,0,0,0,0,3.52,10.75,0.75,0.00,NS,ALL_RED,0,10
2026-03-28_01-26-33,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,10,10
2026-03-28_01-26-34,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,9,10
2026-03-28_01-26-35,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,7,10
2026-03-28_01-26-36,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,6,10
2026-03-28_01-26-37,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,5,10
2026-03-28_01-26-38,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,4,10
2026-03-28_01-26-39,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,4,10
2026-03-28_01-26-40,0,0,0,0,0,3.52,10.75,0.75,0.00,EW,GREEN,2,10
2026-03-28_01-26-41,0,0,0,0,0,3.52,10.51,0.75,0.00,EW,GREEN,1,10
2026-03-28_01-26-42,0,0,0,1,0,3.52,10.51,0.75,0.24,EW,GREEN,1,10
2026-03-28_01-26-43,2,1,0,1,1,2.27,9.77,0.75,1.98,EW,GREEN,0,10
2026-03-28_01-26-44,1,1,0,1,0,1.30,8.80,0.75,2.95,EW,YELLOW,2,10
2026-03-28_01-26-45,2,1,0,1,1,0.00,7.84,0.75,3.91,EW,YELLOW,1,10
2026-03-28_01-26-46,1,1,0,1,0,0.00,6.89,0.75,4.86,EW,YELLOW,0,10
2026-03-28_01-26-47,1,1,0,1,0,0.00,5.68,0.75,6.07,EW,ALL_RED,2,10
2026-03-28_01-26-48,1,1,0,1,0,0.00,4.70,0.75,7.05,EW,ALL_RED,1,10
2026-03-28_01-26-49,0,0,0,0,2,0.00,4.22,0.75,7.82,EW,ALL_RED,0,10
2026-03-28_01-26-50,0,0,0,0,2,0.00,4.22,0.75,7.82,NS,GREEN,10,10
2026-03-28_01-26-51,0,0,0,0,2,0.00,4.22,0.75,7.82,NS,GREEN,8,10
2026-03-28_01-26-52,0,0,0,1,2,0.00,4.22,0.75,7.24,NS,GREEN,8,10
2026-03-28_01-26-53,0,1,0,2,1,0.00,4.58,0.75,6.11,NS,GREEN,7,10
2026-03-28_01-26-54,0,1,0,2,1,0.00,5.92,0.47,4.25,NS,GREEN,6,10
2026-03-28_01-26-55,0,0,0,0,1,0.00,6.51,0.47,3.08,NS,GREEN,5,10
2026-03-28_01-26-56,0,1,0,0,0,0.00,7.53,0.47,3.08,NS,GREEN,4,10
2026-03-28_01-26-57,0,1,0,0,0,0.00,8.52,0.00,3.08,NS,GREEN,3,10
2026-03-28_01-26-58,0,1,1,0,0,0.00,9.49,0.00,3.08,NS,GREEN,2,10
2026-03-28_01-26-59,0,1,1,0,0,0.00,10.48,0.00,3.08,NS,GREEN,1,10
2026-03-28_01-27-00,0,1,1,0,0,0.00,11.48,0.00,3.08,NS,GREEN,0,10
2026-03-28_01-27-01,0,1,0,0,0,0.00,12.46,0.00,3.08,NS,YELLOW,2,10
2026-03-28_01-27-02,0,1,0,0,0,0.00,13.68,0.00,3.08,NS,YELLOW,1,10
2026-03-28_01-27-03,0,1,1,0,0,0.00,14.70,0.00,3.08,NS,YELLOW,0,10
2026-03-28_01-27-04,0,1,1,0,0,0.00,15.50,0.00,3.08,NS,ALL_RED,3,10
2026-03-28_01-27-05,0,1,1,0,0,0.00,17.20,0.00,3.08,NS,ALL_RED,1,10
2026-03-28_01-27-06,0,1,1,0,0,0.00,18.19,0.00,3.08,NS,ALL_RED,0,10
2026-03-28_01-27-07,0,1,0,0,0,0.00,18.77,0.00,3.08,EW,GREEN,10,10
2026-03-28_01-27-08,0,1,1,0,0,0.00,17.92,0.85,3.08,EW,GREEN,9,10
2026-03-28_01-27-09,0,2,1,0,0,0.00,15.83,1.89,3.08,EW,GREEN,8,10
2026-03-28_01-27-10,0,2,1,0,0,0.00,13.87,2.38,3.08,EW,GREEN,7,10
2026-03-28_01-27-11,0,2,1,0,0,0.00,11.90,3.12,3.08,EW,GREEN,6,10
2026-03-29_17-20-49,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,0,10
2026-03-29_17-20-50,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,10,10
2026-03-29_17-20-51,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,8,10
2026-03-29_17-20-52,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,7,10
2026-03-29_17-20-53,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-29_17-20-54,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,6,10
2026-03-29_17-20-55,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,5,10
2026-03-29_17-20-56,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,3,10
2026-03-29_17-20-57,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,2,10
2026-03-29_17-20-58,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,1,10
2026-03-29_17-20-59,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,GREEN,1,10
2026-03-29_17-21-00,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,3,10
2026-03-29_17-21-01,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,2,10
2026-03-29_17-21-02,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,0,10
2026-03-29_17-21-03,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,YELLOW,0,10
2026-03-29_17-21-04,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,2,10
2026-03-29_17-21-06,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,0,10
2026-03-29_17-21-07,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,10,10
2026-03-29_17-21-08,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,9,10
2026-03-29_17-21-09,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,8,10
2026-03-29_17-21-10,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,7,10
2026-03-29_17-21-11,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,6,10
2026-03-29_17-21-12,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,5,10
2026-03-29_17-21-13,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,4,10
2026-03-29_17-21-14,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,3,10
2026-03-29_17-21-15,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,2,10
2026-03-29_17-21-16,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,1,10
2026-03-29_17-21-17,0,0,0,0,0,0.00,0.00,0.00,0.00,EW,GREEN,0,10
2026-03-29_17-34-50,0,0,0,0,0,0.00,0.00,0.00,0.00,NS,ALL_RED,0,10
2026-03-29_17-34-51,0,1,0,1,4,0.00,0.28,0.00,0.00,NS,ALL_RED,0,10
2026-03-29_17-34-52,1,0,0,1,1,0.25,0.89,0.00,0.00,NS,GREEN,9,10
2026-03-29_17-34-53,0,0,0,1,1,0.25,0.89,0.00,0.00,NS,GREEN,8,10
2026-03-29_17-34-54,0,0,0,1,1,0.25,0.89,0.00,0.00,NS,GREEN,7,10
2026-03-29_17-34-55,0,1,1,1,1,0.25,1.14,0.00,0.00,NS,GREEN,6,10
2026-03-29_17-34-56,1,0,0,1,1,0.73,1.37,0.00,0.00,NS,GREEN,5,10
2026-03-29_17-34-57,1,0,0,1,1,1.71,1.37,0.00,0.00,NS,GREEN,4,10
2026-03-29_17-34-58,1,0,0,0,1,2.69,1.37,0.00,0.00,NS,GREEN,3,10
2026-03-29_17-34-59,0,2,0,0,1,2.69,2.34,0.00,0.00,NS,GREEN,2,10
2026-03-29_17-35-00,0,2,0,0,2,2.69,3.98,0.00,0.00,NS,GREEN,1,10
2026-03-29_17-35-01,0,1,1,1,0,2.94,4.46,0.00,0.00,NS,GREEN,0,10
2026-03-29_17-35-02,1,0,1,1,0,3.93,4.97,0.00,0.00,NS,YELLOW,2,10
2026-03-29_17-35-03,1,1,1,1,0,4.42,5.20,0.00,0.00,NS,YELLOW,1,10
2026-03-29_17-35-04,0,0,1,1,0,4.65,5.44,0.00,0.00,NS,YELLOW,0,10
2026-03-29_17-35-05,0,1,1,1,0,4.90,5.92,0.00,0.00,NS,ALL_RED,2,10
2026-03-29_17-35-06,0,1,1,1,0,4.90,6.92,0.00,0.00,NS,ALL_RED,1,10
2026-03-29_17-35-07,0,1,1,1,0,5.14,7.87,0.00,0.00,NS,ALL_RED,0,10
2026-03-29_17-35-10,0,1,1,1,0,5.14,5.81,2.80,2.80,EW,GREEN,7,10
2026-03-29_17-35-11,1,1,1,1,0,4.68,5.35,3.26,3.26,EW,GREEN,6,10
2026-03-29_17-35-12,0,1,0,0,1,4.68,4.30,3.26,3.83,EW,GREEN,5,10
2026-03-29_17-35-13,0,1,0,0,1,4.68,3.31,3.26,3.83,EW,GREEN,4,10
2026-03-29_17-35-14,1,1,0,0,1,4.18,2.28,3.26,3.83,EW,GREEN,3,10
2026-03-29_17-35-15,1,0,0,0,2,3.19,1.53,3.26,3.83,EW,GREEN,2,10
2026-03-29_17-35-16,1,0,0,0,1,2.20,1.03,3.26,3.83,EW,GREEN,1,10
2026-03-29_17-35-17,2,0,1,0,1,0.47,1.03,4.25,3.83,EW,GREEN,0,10
2026-03-29_17-35-18,1,0,1,0,1,0.00,0.79,5.24,3.83,EW,YELLOW,2,10
2026-03-29_17-35-19,2,0,0,0,2,0.00,0.79,5.49,3.83,EW,YELLOW,1,10
2026-03-29_17-35-20,0,0,0,0,2,0.00,0.79,5.49,3.83,EW,YELLOW,0,10
2026-03-29_17-35-21,0,1,0,0,2,0.00,0.07,5.49,3.83,EW,ALL_RED,3,10
2026-03-29_17-35-22,1,1,0,0,2,0.00,0.00,5.75,3.83,EW,ALL_RED,1,10
2026-03-29_17-35-25,0,0,0,0,2,0.00,0.00,5.75,3.83,NS,GREEN,10,10
2026-03-29_17-35-25,0,0,0,0,2,0.00,0.00,5.75,3.83,NS,GREEN,9,10
2026-03-29_17-35-26,0,0,0,0,2,0.00,0.00,5.75,3.83,NS,GREEN,8,10
2026-03-29_17-35-27,0,1,0,1,4,0.00,0.80,5.47,2.75,NS,GREEN,7,10
2026-03-29_17-35-28,0,1,1,0,2,0.24,1.53,5.21,2.28,NS,GREEN,6,10
2026-03-29_17-35-29,0,1,0,2,2,0.24,2.51,5.21,0.82,NS,GREEN,5,10
2026-03-29_17-35-30,0,2,0,1,3,0.24,4.74,5.21,0.00,NS,GREEN,4,10
2026-03-29_17-35-31,0,4,0,2,2,0.24,8.21,5.21,0.00,NS,GREEN,3,10
2026-03-29_17-35-32,0,3,0,2,2,0.24,11.23,5.21,0.00,NS,GREEN,2,10
2026-03-29_17-35-33,0,3,0,2,2,0.24,14.21,5.21,0.00,NS,GREEN,1,10
2026-03-29_17-35-34,0,3,0,2,2,0.24,16.93,5.21,0.00,NS,GREEN,0,10
2026-03-29_17-35-35,0,3,0,2,2,0.24,19.84,5.21,0.00,NS,YELLOW,3,10
2026-03-29_17-35-36,0,2,0,2,3,0.24,22.09,5.21,0.00,NS,YELLOW,2,10
2026-03-29_17-35-37,0,2,0,2,4,0.24,24.02,5.21,0.00,NS,YELLOW,1,10
2026-03-29_17-35-38,0,2,0,2,2,0.24,26.39,5.21,0.00,NS,ALL_RED,3,10
2026-03-29_17-35-41,0,2,0,1,3,0.24,31.91,5.21,0.00,NS,ALL_RED,0,10
2026-03-29_17-35-42,0,2,0,2,2,0.24,31.36,5.21,1.29,EW,GREEN,9,10
2026-03-29_17-35-43,0,2,0,2,2,0.24,28.17,5.21,3.74,EW,GREEN,8,10
2026-03-29_17-35-44,0,3,0,2,2,0.24,25.68,5.21,5.73,EW,GREEN,7,10
2026-03-29_17-35-45,0,2,0,2,4,0.24,23.38,5.21,7.77,EW,GREEN,6,10
2026-03-29_17-35-46,0,2,0,2,4,0.24,21.41,5.21,9.26,EW,GREEN,5,10
2026-03-29_17-35-47,0,2,0,2,4,0.24,19.44,5.21,11.23,EW,GREEN,4,10
2026-03-29_17-35-48,0,2,0,1,4,0.24,17.13,5.21,12.50,EW,GREEN,3,10
2026-03-29_17-35-49,0,2,0,1,4,0.24,15.35,5.21,13.26,EW,GREEN,2,10
2026-03-29_17-35-50,0,2,0,1,4,0.24,13.34,5.21,14.02,EW,GREEN,1,10
2026-03-29_17-35-51,0,2,0,1,4,0.24,11.31,5.21,15.03,EW,GREEN,0,10
2026-03-29_17-35-52,0,2,0,1,4,0.24,9.30,5.21,16.04,EW,YELLOW,2,10
2026-03-29_17-35-53,0,2,0,1,4,0.24,7.26,5.21,16.58,EW,YELLOW,1,10
2026-03-29_17-35-55,0,2,0,1,4,0.24,1.98,5.21,19.22,EW,ALL_RED,3,10
2026-03-29_17-35-56,0,2,0,1,4,0.24,1.15,5.21,19.63,EW,ALL_RED,2,10
2026-03-29_17-35-57,0,1,1,1,1,0.00,0.00,5.78,20.60,EW,ALL_RED,1,10
2026-03-29_17-35-58,0,1,1,1,0,0.00,0.00,6.74,21.57,EW,ALL_RED,0,10
2026-03-29_17-35-59,0,1,1,1,1,0.00,0.31,7.16,21.99,NS,GREEN,9,10
2026-03-29_17-36-00,0,1,1,1,1,0.51,1.32,5.90,21.24,NS,GREEN,8,10
2026-03-29_17-36-01,1,1,1,1,1,0.75,2.07,4.91,20.24,NS,GREEN,7,10
2026-03-29_17-36-02,1,1,2,2,2,1.49,3.06,3.17,18.76,NS,GREEN,6,10
2026-03-29_17-36-03,0,0,2,2,2,2.00,3.31,1.17,16.76,NS,GREEN,7,10
2026-03-29_17-36-04,0,1,2,2,2,2.00,3.56,0.00,14.87,NS,GREEN,6,10
2026-03-29_17-36-05,1,1,2,1,1,2.98,4.54,0.00,13.39,NS,GREEN,5,10
2026-03-29_17-36-06,0,1,2,1,1,2.98,5.53,0.00,12.40,NS,GREEN,4,10
2026-03-29_17-36-07,0,1,2,1,1,3.71,6.74,0.00,11.19,NS,GREEN,3,10
2026-03-29_17-36-08,0,1,2,1,1,3.71,7.79,0.00,10.14,NS,GREEN,2,10
2026-03-29_17-36-10,1,1,2,1,1,6.22,10.30,0.00,7.63,NS,YELLOW,3,10
2026-03-29_17-36-11,0,1,2,1,1,6.22,10.69,0.00,7.24,NS,YELLOW,2,10
2026-03-29_17-36-12,0,1,2,1,1,6.22,11.23,0.00,6.38,NS,YELLOW,1,10
2026-03-29_17-36-13,0,1,2,1,1,6.22,12.23,0.00,5.38,NS,YELLOW,0,10
2026-03-29_17-36-14,0,1,1,1,1,6.47,12.97,0.00,4.40,NS,ALL_RED,3,10
2026-03-29_17-36-15,1,1,0,0,1,7.23,13.74,0.00,3.64,NS,ALL_RED,1,10
2026-03-29_17-36-16,1,1,0,0,2,8.32,14.82,0.00,3.64,NS,ALL_RED,0,10
2026-03-29_17-36-17,1,1,0,0,1,9.48,15.99,0.00,3.64,EW,GREEN,10,10
2026-03-29_17-36-18,1,1,0,0,1,8.63,15.13,0.00,3.64,EW,GREEN,9,10
2026-03-29_17-36-19,1,1,0,0,1,7.61,14.11,0.00,3.64,EW,GREEN,8,10
2026-03-29_17-36-20,1,1,0,0,1,6.61,13.11,0.00,3.64,EW,GREEN,7,10
2026-03-29_17-36-21,0,0,0,0,1,5.85,12.86,0.51,3.64,EW,GREEN,6,10
2026-03-29_17-36-22,0,1,0,1,3,5.08,12.10,0.77,4.65,EW,GREEN,5,10
2026-03-29_17-36-23,0,2,0,2,0,4.82,11.35,0.77,6.14,EW,GREEN,4,10
2026-03-29_17-36-25,0,3,0,3,0,4.82,3.47,0.77,14.02,EW,GREEN,1,10
2026-03-29_17-36-26,0,1,0,3,0,4.82,3.17,0.77,14.93,EW,GREEN,1,10
2026-03-29_17-36-27,0,1,0,2,0,4.82,2.20,0.77,17.58,EW,GREEN,0,10
2026-03-29_17-36-28,0,2,0,3,0,4.82,0.71,0.77,20.62,EW,YELLOW,2,10
2026-03-29_17-36-29,0,1,0,3,0,4.82,0.00,0.77,23.56,EW,YELLOW,1,10
2026-03-29_17-36-30,0,1,0,3,0,4.82,0.00,0.77,26.26,EW,YELLOW,0,10
2026-03-29_17-36-31,0,1,0,3,0,4.82,0.00,0.77,29.07,EW,ALL_RED,2,10
2026-03-29_17-36-32,0,2,0,3,0,4.82,0.00,0.77,32.33,EW,ALL_RED,1,10
2026-03-29_17-36-33,0,2,0,3,0,4.82,0.00,0.77,34.69,EW,ALL_RED,0,10
2026-03-29_17-36-34,0,2,0,3,0,4.82,0.64,0.77,36.02,NS,GREEN,9,10
2026-03-29_17-36-35,0,2,0,3,0,4.82,2.65,0.77,33.00,NS,GREEN,8,10
2026-03-29_17-36-36,0,1,0,3,0,4.82,4.16,0.77,29.98,NS,GREEN,7,10
2026-03-29_17-36-37,0,1,0,3,0,4.82,5.38,0.77,27.08,NS,GREEN,6,10
2026-03-29_17-36-38,0,1,0,2,0,4.82,7.36,0.77,24.35,NS,GREEN,5,10
2026-03-29_17-36-40,0,1,0,2,0,4.82,10.07,0.77,18.64,NS,GREEN,3,10
2026-03-29_17-36-41,0,1,0,2,0,4.82,10.50,0.77,17.79,NS,GREEN,2,10
2026-03-29_17-36-42,0,2,0,2,1,4.82,12.15,0.77,15.71,NS,GREEN,1,10
2026-03-29_17-36-43,0,2,0,1,2,4.82,13.72,0.77,14.11,NS,GREEN,0,10
2026-03-29_17-36-44,0,2,0,1,2,4.82,15.79,0.77,13.08,NS,YELLOW,2,10
2026-03-29_17-36-45,0,2,0,1,2,4.82,17.06,0.77,12.05,NS,YELLOW,1,10
2026-03-29_17-36-46,1,3,0,1,2,5.06,19.35,0.77,11.03,NS,YELLOW,0,10
2026-03-29_17-36-47,0,2,0,2,3,5.06,21.42,0.77,9.21,NS,ALL_RED,2,10
2026-03-29_17-36-48,0,1,0,2,4,5.33,22.44,0.77,7.18,NS,ALL_RED,1,10
2026-03-29_17-36-49,0,2,0,2,4,5.59,24.49,0.77,5.13,NS,ALL_RED,0,10
2026-03-29_17-36-50,0,1,0,2,4,5.84,25.45,0.77,4.21,EW,GREEN,9,10
